gene	gene_group	chrom	strand	tss	is_baseline	half_width_bp	mark	replicate	contrast	eligible	effect	raw_mark_effect	H3_effect
ATF3	regulators	chr1	+	211859954	False	5000	H3K27ac	CUT2	iATCs_minus_iAT1	True	-0.6214369002526311	-0.24495114401424667	0.3764857562383846
ATF3	regulators	chr1	+	211863906	False	1000	H3K27ac	CUT2	iATCs_minus_iAT2	True	-1.995480587426832	-1.454998649746463	0.5404819376803691
ATF3	regulators	chr1	+	211863906	False	1000	H3K27ac	CUT2	iATCs_minus_iAT1	True	-1.6467176498752583	-1.5003770642788152	0.146340585596443
ATF3	regulators	chr1	+	211863906	False	5000	H3K27ac	CUT2	iATCs_minus_iAT2	True	-1.9236473462087584	-1.4685015241526231	0.4551458220561354
ATF3	regulators	chr1	+	211863906	False	5000	H3K27ac	CUT2	iATCs_minus_iAT1	True	-1.5644993055146854	-1.1109535178684453	0.45354578764624015
HNF1B	regulators	chr17	-	38732031	True	1000	H3K27ac	CUT2	iATCs_minus_iAT2	True	0.28288402055661077	0.3649082025900591	0.08202418203344775
HNF1B	regulators	chr17	-	38732031	True	1000	H3K27ac	CUT2	iATCs_minus_iAT1	True	-0.10534330821143723	-0.1197798103016343	-0.014436502090197733
HNF1B	regulators	chr17	-	38732031	True	5000	H3K27ac	CUT2	iATCs_minus_iAT2	True	-0.14396925385728565	0.49642094704163964	0.6403902008989258
HNF1B	regulators	chr17	-	38732031	True	5000	H3K27ac	CUT2	iATCs_minus_iAT1	True	-0.6459469379333616	0.019490395897408617	0.6654373338307705
TP53	regulators	chr17	-	7579367	False	1000	H3K27ac	CUT2	iATCs_minus_iAT2	False			0.3204648309744003
TP53	regulators	chr17	-	7579367	False	1000	H3K27ac	CUT2	iATCs_minus_iAT1	False			1.0525022476549235
TP53	regulators	chr17	-	7579367	False	5000	H3K27ac	CUT2	iATCs_minus_iAT2	True	0.08846806873424518	0.7804666228829902	0.6919985541487449
TP53	regulators	chr17	-	7579367	False	5000	H3K27ac	CUT2	iATCs_minus_iAT1	True	-0.5382950911136155	0.5507689604003355	1.0890640515139511
TP53	regulators	chr17	-	7591593	True	1000	H3K27ac	CUT2	iATCs_minus_iAT2	True	-0.4600146573546948	0.15455750012736819	0.614572157482063
TP53	regulators	chr17	-	7591593	True	1000	H3K27ac	CUT2	iATCs_minus_iAT1	True	-0.8774675212265524	0.021313024365986553	0.8987805455925387
TP53	regulators	chr17	-	7591593	True	5000	H3K27ac	CUT2	iATCs_minus_iAT2	True	-0.5018580908910142	0.20747495195413723	0.7093330428451518
TP53	regulators	chr17	-	7591593	True	5000	H3K27ac	CUT2	iATCs_minus_iAT1	True	-0.7160800655375166	0.24097723957068337	0.9570573051082002
CEBPA	regulators	chr19	-	35822305	True	1000	H3K27ac	CUT2	iATCs_minus_iAT2	True	-0.4097637561848204	-0.3549631994175029	0.0548005567673176
CEBPA	regulators	chr19	-	35822305	True	1000	H3K27ac	CUT2	iATCs_minus_iAT1	True	-0.7200481204812204	-0.3207374828425102	0.39931063763871044
CEBPA	regulators	chr19	-	35822305	True	5000	H3K27ac	CUT2	iATCs_minus_iAT2	True	-0.8451269850059537	-0.6670523808855361	0.1780746041204176
CEBPA	regulators	chr19	-	35822305	True	5000	H3K27ac	CUT2	iATCs_minus_iAT1	True	-0.8298458010702618	-0.2828243872234039	0.547021413846858
SFTPC	AT2	chr8	+	22431327	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.4639869304429693	-1.2362721833014498	0.22771474714151962
SFTPC	AT2	chr8	+	22431327	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.9492496454675683	-1.4586179204548249	0.49063172501274344
SFTPC	AT2	chr8	+	22431327	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.9861319271234987	-0.8239292756369603	0.1622026514865385
SFTPC	AT2	chr8	+	22431327	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.9569539936507241	-0.9431126553373769	0.013841338313347138
SFTPC	AT2	chr8	+	22432423	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.19048255765198685	-0.7402939100925785	-0.5498113524405918
SFTPC	AT2	chr8	+	22432423	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.9655683964484958	-1.2890096938251434	-0.3234412973766477
SFTPC	AT2	chr8	+	22432423	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.0957003933601168	-0.8017734207614757	0.29392697259864126
SFTPC	AT2	chr8	+	22432423	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.0802256697375818	-0.9306694237019812	0.1495562460356001
SFTPC	AT2	chr8	+	22435720	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.4166848341972786	-1.1082605913870074	0.30842424281027103
SFTPC	AT2	chr8	+	22435720	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.4988628301968261	-0.533326393783201	-0.03446356358637503
SFTPC	AT2	chr8	+	22435720	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.12777540131484022	0.2576997374412156	0.3854751387560561
SFTPC	AT2	chr8	+	22435720	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	0.14690015919111543	0.4644636517548569	0.3175634925637417
SFTPC	AT2	chr8	+	22435742	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.4199755875519153	-1.0701654162592735	0.34981017129264175
SFTPC	AT2	chr8	+	22435742	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.6007149958894522	-0.5716615712226185	0.029053424666833447
SFTPC	AT2	chr8	+	22435742	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.13169513223098184	0.25786182491812465	0.38955695714910654
SFTPC	AT2	chr8	+	22435742	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	0.15277236017315676	0.4702459625618129	0.3174736023886561
ABCA3	AT2	chr16	-	2363112	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.713752961356278	-0.9489249912663301	0.7648279700899481
ABCA3	AT2	chr16	-	2363112	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-2.831783723361507	-1.5201851152777217	1.3115986080837851
ABCA3	AT2	chr16	-	2363112	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.913333932418621	-1.0610681703437777	0.8522657620748433
ABCA3	AT2	chr16	-	2363112	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-2.825092646196227	-1.501114531319678	1.3239781148765486
NKX2-1	AT2	chr14	-	30708839	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.39593186637961697	-0.5140265225705702	-0.11809465619095331
NKX2-1	AT2	chr14	-	30708839	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.1954029444977845	-0.5956371994255537	0.5997657450722308
NKX2-1	AT2	chr14	-	30708839	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.3773680290601256	-0.9980729509142285	0.37929507814589714
NKX2-1	AT2	chr14	-	30708839	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.4116401525854245	-0.8273372681583339	0.5843028844270901
NKX2-1	AT2	chr14	-	30709515	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.9273334221400225	-1.0629759817368136	-0.13564255959679097
NKX2-1	AT2	chr14	-	30709515	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.3983273279744406	-1.0342192035513953	0.36410812442304513
NKX2-1	AT2	chr14	-	30709515	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.427556155669615	-0.9741246391052867	0.4534315165643286
NKX2-1	AT2	chr14	-	30709515	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.3607884026574073	-0.8121258147287939	0.5486625879286134
ETV5	AT2	chr3	-	188924867	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.291847477252336	-0.3288047140514183	0.9630427632009179
ETV5	AT2	chr3	-	188924867	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	0.7863490538495661	1.682466104852218	0.8961170510026522
ETV5	AT2	chr3	-	188924867	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.2500125258561159	-0.4975819408209779	0.7524305850351383
ETV5	AT2	chr3	-	188924867	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	0.5600035987375986	1.5072705675514741	0.9472669688138752
SFTPB	AT2	chr2	-	85670254	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-5.199695471805857	-5.746196009050005	-0.546500537244148
SFTPB	AT2	chr2	-	85670254	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-5.404852748723249	-5.4100916407860895	-0.005238892062840954
SFTPB	AT2	chr2	-	85670254	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-5.844495866446568	-5.405428518319949	0.4390673481266189
SFTPB	AT2	chr2	-	85670254	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-5.2531411509255985	-4.7473933786676135	0.5057477722579854
SFTPB	AT2	chr2	-	85670796	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-4.254486533113554	-5.217421605030355	-0.9629350719168001
SFTPB	AT2	chr2	-	85670796	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-4.869873156038856	-5.060425305573272	-0.1905521495344163
SFTPB	AT2	chr2	-	85670796	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-5.899397336742793	-5.379549861465003	0.5198474752777896
SFTPB	AT2	chr2	-	85670796	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-5.239357342845072	-4.708184106728335	0.531173236116737
AGER	AT1	chr6	-	32037443	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-3.2886246997746222	-2.1527001534460717	1.1359245463285506
AGER	AT1	chr6	-	32037443	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-2.185906064443568	-2.597983570423393	-0.4120775059798253
AGER	AT1	chr6	-	32037443	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.34345533776305226	0.08655743505954444	0.43001277282259665
AGER	AT1	chr6	-	32037443	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.6820740582645093	-0.06420717701275777	0.6178668812517514
PDPN	AT1	chr1	+	13025716	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.7123494289773924	-2.213211090649377	0.499138338328015
PDPN	AT1	chr1	+	13025716	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-4.896017911128272	-3.498966206121501	1.3970517050067714
PDPN	AT1	chr1	+	13025716	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.199436520025061	-1.8532174321726809	0.34621908785238015
PDPN	AT1	chr1	+	13025716	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-4.400155683694479	-3.1819009771486133	1.218254706545865
PDPN	AT1	chr1	+	13025791	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.7260400345195572	-2.2296590661443756	0.49638096837518136
PDPN	AT1	chr1	+	13025791	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-5.00374735292948	-3.5081261946234252	1.4956211583060541
PDPN	AT1	chr1	+	13025791	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.21804424744923	-1.8599065905617365	0.3581376568874936
PDPN	AT1	chr1	+	13025791	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-4.4120742527295915	-3.1819009771486133	1.2301732755809787
PDPN	AT1	chr1	+	13026225	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.7771648600727783	-2.2127835927488646	0.5643812673239139
PDPN	AT1	chr1	+	13026225	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-5.197789644497751	-3.496707805665706	1.701081838832045
PDPN	AT1	chr1	+	13026225	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.2910804193277525	-1.8745533307213873	0.4165270886063649
PDPN	AT1	chr1	+	13026225	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-4.351667478376951	-3.1819009771486133	1.1697665012283374
PDPN	AT1	chr1	+	13027416	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-3.3862974848282534	-3.1532687165001088	0.23302876832814504
PDPN	AT1	chr1	+	13027416	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-5.653114056278811	-4.308162607417052	1.3449514488617587
PDPN	AT1	chr1	+	13027416	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.498551786202848	-1.928726800407995	0.5698249857948532
PDPN	AT1	chr1	+	13027416	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-4.672066107600379	-3.247021774710963	1.4250443328894158
HOPX	AT1	chr4	-	60144363	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-3.032853530299943	-1.8953782430421096	1.1374752872578335
HOPX	AT1	chr4	-	60144363	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.2246712121696934	-0.06062865578008524	1.1640425563896082
HOPX	AT1	chr4	-	60144363	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.414323043166412	-1.868553884072063	0.545769159094349
HOPX	AT1	chr4	-	60144363	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.2411791186812264	-0.5062852344593346	0.734893884221892
HOPX	AT1	chr4	-	60145747	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-4.097718523517858	-4.836403140336099	-0.7386846168182408
HOPX	AT1	chr4	-	60145747	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-7.02822485948604	-7.12053330773007	-0.09230844824402998
HOPX	AT1	chr4	-	60145747	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.1849642674770235	-1.8375270537532362	0.3474372137237875
HOPX	AT1	chr4	-	60145747	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.3818665150224643	-0.6032218360302556	0.7786446789922086
HOPX	AT1	chr4	-	60169118	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.457804442780247	-2.142699543716651	0.3151048990635954
HOPX	AT1	chr4	-	60169118	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-3.0315957559496405	-3.194686488133539	-0.16309073218389844
HOPX	AT1	chr4	-	60169118	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.545836830105098	-2.3583607840746135	0.1874760460304844
HOPX	AT1	chr4	-	60169118	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-3.510091026967103	-3.384790920951595	0.12530010601550753
HOPX	AT1	chr4	-	60169528	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.558849107631283	-2.529559450870696	0.029289656760587448
HOPX	AT1	chr4	-	60169528	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-3.3469007583949173	-3.3785434327413313	-0.031642674346413664
HOPX	AT1	chr4	-	60169528	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-2.5438943298226895	-2.3583607840746135	0.1855335457480762
HOPX	AT1	chr4	-	60169528	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-3.360903983569635	-3.378414474146784	-0.017510490577148496
CAV1	AT1	chr7	+	117840040	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.8284118042916129	-2.263281063929534	-0.43486925963792117
CAV1	AT1	chr7	+	117840040	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-3.5065680410325673	-3.7338216416524177	-0.22725360061985037
CAV1	AT1	chr7	+	117840040	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.643580875456136	-1.6674294811102404	-0.023848605654104058
CAV1	AT1	chr7	+	117840040	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-3.5400569152885812	-3.3014534152925172	0.23860349999606376
CAV1	AT1	chr7	+	117840067	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.810799919218123	-2.2416561167170843	-0.4308561974989609
CAV1	AT1	chr7	+	117840067	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-3.481084836200286	-3.704325374681176	-0.22324053848089004
CAV1	AT1	chr7	+	117840067	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.6401922721423874	-1.6662177578283217	-0.026025485685934286
CAV1	AT1	chr7	+	117840067	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-3.5378800352567508	-3.3014534152925172	0.23642661996423373
CAV1	AT1	chr7	+	117841395	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.3565678530063676	-1.3589996957939068	-0.00243184278753906
CAV1	AT1	chr7	+	117841395	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-3.7718793548555727	-3.008479550437914	0.7633998044176586
CAV1	AT1	chr7	+	117841395	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.6590220650777967	-1.6681022212113998	-0.009080156133602985
CAV1	AT1	chr7	+	117841395	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-3.456743876797441	-3.3002969467006666	0.15644693009677477
AQP5	AT1	chr12	+	49924862	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	0.6560980802903849	0.8640327028127388	0.20793462252235417
AQP5	AT1	chr12	+	49924862	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.2697615089950078	-0.009264977133158629	1.260496531861849
AQP5	AT1	chr12	+	49924862	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.4890270226377855	-0.20413793823463125	0.2848890844031543
AQP5	AT1	chr12	+	49924862	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.4927533716886219	-0.7692904561508936	0.723462915537728
KRT8	transition_stress	chr12	-	52869656	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.9327677305465647	0.4373259596738538	1.370093690220418
KRT8	transition_stress	chr12	-	52869656	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.6348247767144706	0.5111688465646571	1.1459936232791277
KRT8	transition_stress	chr12	-	52869656	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	0.2931427941936118	0.5750042052071381	0.2818614110135264
KRT8	transition_stress	chr12	-	52869656	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.0066894039848026665	0.4899206744584641	0.4966100784432661
KRT8	transition_stress	chr12	-	52891056	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.6209351674062307	-0.9112126589499696	-0.29027749154373905
KRT8	transition_stress	chr12	-	52891056	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.7341487584893587	-1.999804154838469	-0.2656553963491102
KRT8	transition_stress	chr12	-	52891056	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.6758584912990707	-0.4684451292372393	0.20741336206183175
KRT8	transition_stress	chr12	-	52891056	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.8093975787871024	-1.5503477842169817	0.2590497945701207
KRT8	transition_stress	chr12	-	52914418	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	1.083504819017321	0.9087055211387907	-0.17479929787853
KRT8	transition_stress	chr12	-	52914418	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.8405088621475212	0.4653395497222605	1.3058484118697815
KRT8	transition_stress	chr12	-	52914418	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	0.846599940550786	0.8687946870684612	0.022194746517675362
KRT8	transition_stress	chr12	-	52914418	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.9889218959419024	0.29393574194177696	1.2828576378836793
CLDN4	transition_stress	chr7	+	75031890	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.6859378711102115	0.6181295810832594	1.3040674521934705
CLDN4	transition_stress	chr7	+	75031890	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.337386514991259	1.104777683698422	2.442164198689681
CLDN4	transition_stress	chr7	+	75031890	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	0.15685410723255266	0.568140333252776	0.4112862260202235
CLDN4	transition_stress	chr7	+	75031890	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	0.19985955332931926	0.996518818921977	0.7966592655926577
KRT19	transition_stress	chr17	-	42383868	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.12685933286726048	0.6369538419179483	0.7638131747852089
KRT19	transition_stress	chr17	-	42383868	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.4242799728651772	0.17413129606883804	1.5984112689340149
KRT19	transition_stress	chr17	-	42383868	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	0.10302651182611999	0.6553608078133201	0.5523342959872003
KRT19	transition_stress	chr17	-	42383868	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.7187864946702067	0.2428097521329622	0.9615962468031686
CDKN1A	transition_stress	chr6	+	36497107	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	0.01891758224113671	0.0020278369058815858	-0.016889745335254776
CDKN1A	transition_stress	chr6	+	36497107	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.6924964294429801	-0.22042569249387073	0.4720707369491094
CDKN1A	transition_stress	chr6	+	36497107	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	0.11228998373039811	1.0117171862605765	0.8994272025301786
CDKN1A	transition_stress	chr6	+	36497107	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.9642576534996223	0.4392566668826519	1.4035143203822742
CDKN1A	transition_stress	chr6	+	36499358	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.37633439228566967	1.0872334133333017	1.4635678056189712
CDKN1A	transition_stress	chr6	+	36499358	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.6131871434547156	0.3898397536463436	2.0030268971010585
CDKN1A	transition_stress	chr6	+	36499358	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	0.13125273103336887	1.008378419635825	0.8771256886024563
CDKN1A	transition_stress	chr6	+	36499358	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.2172791622993167	0.4538221406311234	1.6711013029304407
SFN	transition_stress	chr1	+	26701223	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.4459752321481707	-0.503808022851822	0.9421672092963485
SFN	transition_stress	chr1	+	26701223	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.3761492899371515	-0.46466001522571987	0.9114892747114317
SFN	transition_stress	chr1	+	26701223	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.41824845720530235	0.37219906639507433	0.7904475236003768
SFN	transition_stress	chr1	+	26701223	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.108192629840214	-0.06522329757908443	1.0429693322611298
ITGB6	transition_stress	chr2	-	160657753	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	1.8568663617006225	2.081775517829207	0.22490915612858506
ITGB6	transition_stress	chr2	-	160657753	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	0.8205016922770083	1.8208739591223333	1.0003722668453252
ITGB6	transition_stress	chr2	-	160657753	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	2.4157435768498976	2.383955169550457	-0.03178840729944076
ITGB6	transition_stress	chr2	-	160657753	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	0.6650372502685875	1.8451856269951983	1.1801483767266108
KRT17	transition_stress	chr17	-	42480027	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	1.6374411139757368	2.5709900640512213	0.9335489500754844
KRT17	transition_stress	chr17	-	42480027	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	0.675046680815735	2.1267077848156712	1.4516611039999359
KRT17	transition_stress	chr17	-	42480027	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	2.425714382570992	2.762156969492569	0.3364425869215774
KRT17	transition_stress	chr17	-	42480027	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	1.199811320937925	2.041339033311274	0.8415277123733489
TP63	transition_stress	chr3	+	192413469	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	False			0.8175878412678612
TP63	transition_stress	chr3	+	192413469	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	False			0.1346558098459342
TP63	transition_stress	chr3	+	192413469	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	False			0.6521923568992375
TP63	transition_stress	chr3	+	192413469	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	False			0.5765699621414332
TP63	transition_stress	chr3	+	192448079	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	False			1.3762239521498094
TP63	transition_stress	chr3	+	192448079	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	False			2.8225734853680495
TP63	transition_stress	chr3	+	192448079	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	False			0.476916005501293
TP63	transition_stress	chr3	+	192448079	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	False			0.4710839526300893
TP63	transition_stress	chr3	+	192606306	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	False			0.6339896625047327
TP63	transition_stress	chr3	+	192606306	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	False			0.09368301635848371
TP63	transition_stress	chr3	+	192606306	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	False			0.7863093663225212
TP63	transition_stress	chr3	+	192606306	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	3.1826736837965233	3.1975128774469193	0.014839193650395955
COL1A1	transition_stress	chr17	-	51068679	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	0.6947023695191382	1.0669940342904198	0.37229166477128156
COL1A1	transition_stress	chr17	-	51068679	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	0.14291980295111673	1.3139749985804934	1.1710551956293769
COL1A1	transition_stress	chr17	-	51068679	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	0.533002417980466	0.7445686986039913	0.21156628062352548
COL1A1	transition_stress	chr17	-	51068679	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	0.08220335215165231	1.1324011343675813	1.050197782215929
ATF3	regulators	chr1	+	211810344	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.2511432281380701	-0.1359634221950065	0.11517980594306337
ATF3	regulators	chr1	+	211810344	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-2.5938850257985693	-1.3986753432009986	1.1952096825975704
ATF3	regulators	chr1	+	211810344	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.1427564694101535	0.1688902458306278	1.3116467152407816
ATF3	regulators	chr1	+	211810344	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.4227612226216908	-0.897129033691366	0.5256321889303247
ATF3	regulators	chr1	+	211851925	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.1934129637598891	-0.14862181027840474	1.044791153481484
ATF3	regulators	chr1	+	211851925	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.6181674858168229	-0.6073826497117987	0.010784836105023825
ATF3	regulators	chr1	+	211851925	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.6521597379218917	-0.1240635697732742	0.5280961681486176
ATF3	regulators	chr1	+	211851925	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.7084377518396723	-0.23056700993562462	0.47787074190404766
