assembly	gene	gene_group	chrom	strand	tss	gsm	state	replicate	mark	offset_bp	start	end	mean_CPM	covered_fraction
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-3050.0	32040443	32040543	0.08161968633532524	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-3150.0	32040543	32040643	0.23888707280158997	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-3250.0	32040643	32040743	0.25182643517851827	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-3350.0	32040743	32040843	0.03185158491134644	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-3450.0	32040843	32040943	0.06768461793661118	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-3550.0	32040943	32041043	0.33842309392988684	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-3650.0	32041043	32041143	0.3692795518040657	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-3750.0	32041143	32041243	0.02090262919664383	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-3850.0	32041243	32041343	0.245854397341609	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-3950.0	32041343	32041443	0.4021263614296913	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-4050.0	32041443	32041543	0.47578314781188963	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-4150.0	32041543	32041643	0.8510337141156197	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-4250.0	32041643	32041743	0.9983490622043609	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-4350.0	32041743	32041843	0.5006671482324601	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-4450.0	32041843	32041943	1.0321887192130088	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-4550.0	32041943	32042043	0.9555483692884446	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-4650.0	32042043	32042143	1.083949025273323	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-4750.0	32042143	32042243	1.5696850782632827	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-4850.0	32042243	32042343	1.7846847009658813	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833580	iATCs	CUT1	H3K4me3	-4950.0	32042343	32042443	3.7385798263549805	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-4950.0	36492107	36492207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-4850.0	36492207	36492307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-4750.0	36492307	36492407	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-4650.0	36492407	36492507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-4550.0	36492507	36492607	0.06370304107666015	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-4450.0	36492607	36492707	0.08560096144676209	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-4350.0	36492707	36492807	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-4250.0	36492807	36492907	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-4150.0	36492907	36493007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-4050.0	36493007	36493107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-3950.0	36493107	36493207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-3850.0	36493207	36493307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-3750.0	36493307	36493407	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-3650.0	36493407	36493507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-3550.0	36493507	36493607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-3450.0	36493607	36493707	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-3350.0	36493707	36493807	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-3250.0	36493807	36493907	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-3150.0	36493907	36494007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-3050.0	36494007	36494107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-2950.0	36494107	36494207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-2850.0	36494207	36494307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-2750.0	36494307	36494407	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-2650.0	36494407	36494507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-2550.0	36494507	36494607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-2450.0	36494607	36494707	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-2350.0	36494707	36494807	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-2250.0	36494807	36494907	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-2150.0	36494907	36495007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-2050.0	36495007	36495107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-1950.0	36495107	36495207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-1850.0	36495207	36495307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-1750.0	36495307	36495407	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-1650.0	36495407	36495507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-1550.0	36495507	36495607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-1450.0	36495607	36495707	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-1350.0	36495707	36495807	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-1250.0	36495807	36495907	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-1150.0	36495907	36496007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-1050.0	36496007	36496107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-950.0	36496107	36496207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-850.0	36496207	36496307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-750.0	36496307	36496407	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-650.0	36496407	36496507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-550.0	36496507	36496607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-450.0	36496607	36496707	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-350.0	36496707	36496807	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-250.0	36496807	36496907	0.013935040235519409	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-150.0	36496907	36497007	0.17418834939599037	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	-50.0	36497007	36497107	0.14233659707009794	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	50.0	36497107	36497207	0.15627160914242266	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	150.0	36497207	36497307	0.2986087426543236	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	250.0	36497307	36497407	0.4160612387210131	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	350.0	36497407	36497507	0.09953620284795761	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	450.0	36497507	36497607	0.049768101423978806	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	550.0	36497607	36497707	0.24884079210460186	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	650.0	36497707	36497807	0.2130073945224285	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	750.0	36497807	36497907	0.1423368103057146	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	850.0	36497907	36498007	0.1493041031062603	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	950.0	36498007	36498107	0.2309238386154175	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	1050.0	36498107	36498207	0.32349298894405365	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	1150.0	36498207	36498307	0.3414091545343399	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	1250.0	36498307	36498407	0.22395624965429306	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	1350.0	36498407	36498507	0.6211060175299644	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	1450.0	36498507	36498607	1.3815621811151504	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	1550.0	36498607	36498707	1.319850515127182	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	1650.0	36498707	36498807	0.9246917873620987	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	1750.0	36498807	36498907	0.3991402769088745	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	1850.0	36498907	36499007	0.8898547674715519	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	1950.0	36499007	36499107	1.6144777095317842	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	2050.0	36499107	36499207	2.756158919334412	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	2150.0	36499207	36499307	10.221383199691772	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	2250.0	36499307	36499407	14.870722875595092	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	2350.0	36499407	36499507	10.6911909866333	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	2450.0	36499507	36499607	4.982785222530365	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	2550.0	36499607	36499707	9.078692636489869	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	2650.0	36499707	36499807	6.4768220329284665	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	2750.0	36499807	36499907	6.100575504302978	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	2850.0	36499907	36500007	10.945003271102905	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	2950.0	36500007	36500107	10.163643083572389	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	3050.0	36500107	36500207	10.309946546554565	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	3150.0	36500207	36500307	8.542199535369873	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	3250.0	36500307	36500407	11.231660408973694	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	3350.0	36500407	36500507	8.427734756469727	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	3450.0	36500507	36500607	8.178894753456115	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	3550.0	36500607	36500707	9.392249584197998	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	3650.0	36500707	36500807	5.049474339485169	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	3750.0	36500807	36500907	5.364008474349975	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	3850.0	36500907	36501007	10.034255323410035	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	3950.0	36501007	36501107	6.505687665939331	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	4050.0	36501107	36501207	8.94233512878418	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	4150.0	36501207	36501307	6.354391560554505	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	4250.0	36501307	36501407	4.068048138618469	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	4350.0	36501407	36501507	1.1785073810815812	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	4450.0	36501507	36501607	1.5268865132331848	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	4550.0	36501607	36501707	1.696099774837494	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	4650.0	36501707	36501807	1.0640411806106567	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	4750.0	36501807	36501907	0.39914022661745546	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	4850.0	36501907	36502007	0.04280056722462177	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833580	iATCs	CUT1	H3K4me3	4950.0	36502007	36502107	0.17020697817206382	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-4950.0	22426327	22426427	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-4850.0	22426427	22426527	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-4750.0	22426527	22426627	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-4650.0	22426627	22426727	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-4550.0	22426727	22426827	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-4450.0	22426827	22426927	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-4350.0	22426927	22427027	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-4250.0	22427027	22427127	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-4150.0	22427127	22427227	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-4050.0	22427227	22427327	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-3950.0	22427327	22427427	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-3850.0	22427427	22427527	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-3750.0	22427527	22427627	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-3650.0	22427627	22427727	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-3550.0	22427727	22427827	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-3450.0	22427827	22427927	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-3350.0	22427927	22428027	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-3250.0	22428027	22428127	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-3150.0	22428127	22428227	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-3050.0	22428227	22428327	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-2950.0	22428327	22428427	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-2850.0	22428427	22428527	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-2750.0	22428527	22428627	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-2650.0	22428627	22428727	0.05687396168708801	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-2550.0	22428727	22428827	0.025155790746212006	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-2450.0	22428827	22428927	0.05906144171953201	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-2350.0	22428927	22429027	0.13234156355261803	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-2250.0	22429027	22429127	0.029530710875988006	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-2150.0	22429127	22429227	0.05249904155731201	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-2050.0	22429227	22429327	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-1950.0	22429327	22429427	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-1850.0	22429427	22429527	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-1750.0	22429527	22429627	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-1650.0	22429627	22429727	0.0021874600648880004	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-1550.0	22429727	22429827	0.10718554317951202	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-1450.0	22429827	22429927	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-1350.0	22429927	22430027	0.0021874600648880004	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-1250.0	22430027	22430127	0.07984229236841202	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-1150.0	22430127	22430227	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-1050.0	22430227	22430327	0.029530710875988006	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-950.0	22430327	22430427	0.08421723246574402	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-850.0	22430427	22430527	0.30077674612402916	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-750.0	22430527	22430627	0.35546324774622917	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-650.0	22430627	22430727	0.384993958324194	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-550.0	22430727	22430827	0.27562095910310747	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-450.0	22430827	22430927	0.4626487872004509	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-350.0	22430927	22431027	0.4626490333676338	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833581	iAT2	CUT1	H3K4me3	-250.0	22431027	22431127	0.2526526318490505	1.0
