assembly	gene	gene_group	chrom	strand	tss	gsm	state	replicate	mark	window	start	end	mean_CPM	covered_fraction	H3_mean_CPM	H3_covered_fraction	ratio_eligible	log2_mark_over_H3
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8833581	iAT2	CUT1	H3K4me3	promoter	75030890	75032890	3.9327891274169087	1.0	0.050157778337597846	1.0	True	6.292935574555352
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	75026890	75036890	1.4959526639431715	1.0	0.06548906903713941	1.0	True	4.513666592385171
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8833581	iAT2	CUT1	H3K4me3	promoter	42382868	42384868	4.050694371938706	1.0	0.07018309774249792	1.0	True	5.850901799596924
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	42378868	42388868	1.1843157573953271	1.0	0.03406947376206517	1.0	True	5.1194303037409385
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833581	iAT2	CUT1	H3K4me3	promoter	36496107	36498107	0.11659194537252188	1.0	0.014876995693892241	1.0	True	2.9703130062528253
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	36492107	36502107	1.0181447826564312	1.0	0.040262523813545704	1.0	True	4.6603613116086615
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8833581	iAT2	CUT1	H3K4me3	promoter	26700223	26702223	0.13923211730271579	1.0	0.056782462447881696	1.0	True	1.2939747226281568
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	26696223	26706223	0.14241493336707353	1.0	0.060348368922621014	1.0	True	1.2387137486789652
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8833581	iAT2	CUT1	H3K4me3	promoter	160656753	160658753	0.13108387817442418	1.0	0.018813910584896804	1.0	True	2.8006186033773925
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	160652753	160662753	0.04019467785954475	1.0	0.01987385453656316	1.0	True	1.0161327775131246
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8833581	iAT2	CUT1	H3K4me3	promoter	42479027	42481027	0.023241763189435004	1.0	0.06348280598595739	1.0	True	-1.4496463777067436
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	42475027	42485027	0.009023272767663001	1.0	0.06342223578840495	1.0	True	-2.813266033593907
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8833581	iAT2	CUT1	H3K4me3	promoter	192412469	192414469	0.0	1.0	0.028391234949231146	1.0	False	
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	192408469	192418469	0.0	1.0	0.014952715039253234	1.0	False	
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8833581	iAT2	CUT1	H3K4me3	promoter	51067679	51069679	0.17051295497268437	1.0	0.11988661115244031	1.0	True	0.5082108056531794
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	51063679	51073679	0.16515371385961772	1.0	0.09738564659804105	1.0	True	0.7620283540473789
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8833581	iAT2	CUT1	H3K4me3	promoter	211809344	211811344	0.004101487621665001	1.0	0.030283982492983343	1.0	True	-2.8843357597978927
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	211805344	211815344	0.009296710267663003	1.0	0.01476343858987093	1.0	True	-0.6672365824804034
T2T-CHM13v2.0	HNF1B	regulators	chr17	-	38732031	GSM8833581	iAT2	CUT1	H3K4me3	promoter	38731031	38733031	7.071856581121683	1.0	0.027671983618289233	1.0	True	7.997519141859766
T2T-CHM13v2.0	HNF1B	regulators	chr17	-	38732031	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	38727031	38737031	2.854368827082217	1.0	0.01457416383549571	1.0	True	7.613614840420935
T2T-CHM13v2.0	TP53	regulators	chr17	-	7591593	GSM8833581	iAT2	CUT1	H3K4me3	promoter	7590593	7592593	6.606527745485306	1.0	0.10977933052927255	1.0	True	5.911213868679052
T2T-CHM13v2.0	TP53	regulators	chr17	-	7591593	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	7586593	7596593	2.2544561452046037	1.0	0.05115718471035361	1.0	True	5.4616987642057016
T2T-CHM13v2.0	CEBPA	regulators	chr19	-	35822305	GSM8833581	iAT2	CUT1	H3K4me3	promoter	35821305	35823305	1.617630480453372	1.0	0.1994955961406231	1.0	True	3.0194532823534175
T2T-CHM13v2.0	CEBPA	regulators	chr19	-	35822305	GSM8833581	iAT2	CUT1	H3K4me3	broad_promoter	35817305	35827305	0.4961718306466937	1.0	0.08248594706505537	1.0	True	2.588619574000032
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833582	iAT1	CUT1	H3K4me3	promoter	22430327	22432327	0.1880795259028673	1.0	0.06315983878448606	1.0	True	1.574263413632048
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	22426327	22436327	0.0813728341922164	1.0	0.0641912063665688	1.0	True	0.3421715659328743
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8833582	iAT1	CUT1	H3K4me3	promoter	2362112	2364112	2.557487142570317	1.0	0.20505464043095709	1.0	True	3.640646689380917
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	2358112	2368112	0.5360264896228909	1.0	0.05541397164836526	1.0	True	3.2739826210914105
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8833582	iAT1	CUT1	H3K4me3	promoter	30708515	30710515	8.919996862709523	1.0	0.0575600672326982	1.0	True	7.275831115293256
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	30704515	30714515	3.9357164082080125	1.0	0.03380677951872349	1.0	True	6.86316986981059
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8833582	iAT1	CUT1	H3K4me3	promoter	188923867	188925867	0.9556188101693988	1.0	0.16257478220015764	1.0	True	2.5553317607187287
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	188919867	188929867	0.26170164084285497	1.0	0.05148114157095551	1.0	True	2.3458070198326113
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8833582	iAT1	CUT1	H3K4me3	promoter	85669796	85671796	0.6227617277652026	1.0	0.07313514653593302	1.0	True	3.0900434918912745
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	85665796	85675796	0.22766363356262445	1.0	0.04907451951652765	1.0	True	2.2138578096697934
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833582	iAT1	CUT1	H3K4me3	promoter	32036443	32038443	0.13559224344789983	1.0	0.04427697453647852	1.0	True	1.6146461008220105
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	32032443	32042443	0.20822587807774542	1.0	0.023216766230016946	1.0	True	3.164910432175293
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8833582	iAT1	CUT1	H3K4me3	promoter	13024716	13026716	0.8721201717332006	1.0	0.03148876237869263	1.0	True	4.791617980834884
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	13020716	13030716	0.20098262216895818	1.0	0.01758056689053774	1.0	True	3.5150172686442422
T2T-CHM13v2.0	HOPX	AT1	chr4	-	60169528	GSM8833582	iAT1	CUT1	H3K4me3	promoter	60168528	60170528	0.697206495821476	1.0	0.06120643652975559	1.0	True	3.5098307297553313
T2T-CHM13v2.0	HOPX	AT1	chr4	-	60169528	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	60164528	60174528	0.45027104741483925	1.0	0.03398910894989968	1.0	True	3.727649268718031
T2T-CHM13v2.0	CAV1	AT1	chr7	+	117840040	GSM8833582	iAT1	CUT1	H3K4me3	promoter	117839040	117841040	2.565754428766668	1.0	0.09506533863022923	1.0	True	4.754319862811007
T2T-CHM13v2.0	CAV1	AT1	chr7	+	117840040	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	117835040	117845040	1.0917358599603175	1.0	0.04323518507182598	1.0	True	4.658274170499828
T2T-CHM13v2.0	AQP5	AT1	chr12	+	49924862	GSM8833582	iAT1	CUT1	H3K4me3	promoter	49923862	49925862	0.07763747572898864	1.0	0.05110086029022932	1.0	True	0.6034056323140927
T2T-CHM13v2.0	AQP5	AT1	chr12	+	49924862	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	49919862	49929862	0.0525922832429409	1.0	0.056070299268513916	1.0	True	-0.09238563865352825
T2T-CHM13v2.0	KRT8	transition_stress	chr12	-	52914418	GSM8833582	iAT1	CUT1	H3K4me3	promoter	52913418	52915418	6.272012755393982	1.0	0.029014445781707764	1.0	True	7.7560133116681
T2T-CHM13v2.0	KRT8	transition_stress	chr12	-	52914418	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	52909418	52919418	1.8482701375037431	1.0	0.024352341331541537	1.0	True	6.245971336378921
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8833582	iAT1	CUT1	H3K4me3	promoter	75030890	75032890	2.8067580980062483	1.0	0.022789617348462344	1.0	True	6.944384218436399
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	75026890	75036890	1.1116372157260777	1.0	0.050137187987565994	1.0	True	4.470661146288404
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8833582	iAT1	CUT1	H3K4me3	promoter	42382868	42384868	5.582811257094145	1.0	0.0393544160425663	1.0	True	7.148322439594841
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	42378868	42388868	1.576368508003652	1.0	0.025654603224247695	1.0	True	5.941243310237265
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833582	iAT1	CUT1	H3K4me3	promoter	36496107	36498107	0.13602969793975353	1.0	0.010600429583340884	1.0	True	3.681727017936942
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	36492107	36502107	1.514039925672114	1.0	0.02838936325162649	1.0	True	5.736908948838682
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8833582	iAT1	CUT1	H3K4me3	promoter	26700223	26702223	0.13550480730086564	1.0	0.05800283230468631	1.0	True	1.2241487804171376
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	26696223	26706223	0.19285583501160145	1.0	0.050658100079745055	1.0	True	1.928657921313877
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8833582	iAT1	CUT1	H3K4me3	promoter	160656753	160658753	0.15706827595829964	1.0	0.010991106569766998	1.0	True	3.8369832728010067
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	160652753	160662753	0.05839213375002146	1.0	0.008579318321496249	1.0	True	2.7668391040944345
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8833582	iAT1	CUT1	H3K4me3	promoter	42479027	42481027	0.03162360410392284	1.0	0.044329089909791945	1.0	True	-0.48725194454674187
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	42475027	42485027	0.014871401749551295	1.0	0.044688499718159434	1.0	True	-1.58736297196084
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8833582	iAT1	CUT1	H3K4me3	promoter	192412469	192414469	0.0	1.0	0.0455792642198503	1.0	False	
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	192408469	192418469	0.0	1.0	0.015757403858006	1.0	False	
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8833582	iAT1	CUT1	H3K4me3	promoter	51067679	51069679	0.14368409673124552	1.0	0.06891581585630774	1.0	True	1.059993372221201
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	51063679	51073679	0.12622318884283304	1.0	0.0544554955907166	1.0	True	1.2128274198761926
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8833582	iAT1	CUT1	H3K4me3	promoter	211809344	211811344	0.009841370210051537	1.0	0.014324899949133395	1.0	True	-0.5415939621373935
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	211805344	211815344	0.019464043900370598	1.0	0.025456662883609534	1.0	True	-0.38723182926886623
T2T-CHM13v2.0	HNF1B	regulators	chr17	-	38732031	GSM8833582	iAT1	CUT1	H3K4me3	promoter	38731031	38733031	8.034147284388542	1.0	0.011564110714942217	1.0	True	9.4403467729428
T2T-CHM13v2.0	HNF1B	regulators	chr17	-	38732031	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	38727031	38737031	3.1851054831966756	1.0	0.015627172961831092	1.0	True	7.6711405309260865
T2T-CHM13v2.0	TP53	regulators	chr17	-	7591593	GSM8833582	iAT1	CUT1	H3K4me3	promoter	7590593	7592593	6.502960989683866	1.0	0.08902279866859317	1.0	True	6.190778102600173
T2T-CHM13v2.0	TP53	regulators	chr17	-	7591593	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	7586593	7596593	2.039132323898375	1.0	0.02868628173992038	1.0	True	6.151450607006175
T2T-CHM13v2.0	CEBPA	regulators	chr19	-	35822305	GSM8833582	iAT1	CUT1	H3K4me3	promoter	35821305	35823305	2.082870787233114	1.0	0.11212502675130963	1.0	True	4.215393108805042
T2T-CHM13v2.0	CEBPA	regulators	chr19	-	35822305	GSM8833582	iAT1	CUT1	H3K4me3	broad_promoter	35817305	35827305	0.511969850845635	1.0	0.05792472779005766	1.0	True	3.143807590074091
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833583	iATCs	CUT2	H3K4me3	promoter	22430327	22432327	0.035932273417711255	1.0	0.07806656237505376	1.0	True	-1.1194245258129523
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	22426327	22436327	0.021559364050626754	1.0	0.07013812253661454	1.0	True	-1.7018841902357151
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8833583	iATCs	CUT2	H3K4me3	promoter	2362112	2364112	0.9064519906044006	1.0	0.3044917352255434	1.0	True	1.5738275411741591
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	2358112	2368112	0.19642986387014388	1.0	0.09129679574370385	1.0	True	1.105378152197233
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8833583	iATCs	CUT2	H3K4me3	promoter	30708515	30710515	2.900933932363987	1.0	0.08910869082435965	1.0	True	5.024807483342613
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	30704515	30714515	1.8052377494275569	1.0	0.058661547113209964	1.0	True	4.943629921444358
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8833583	iATCs	CUT2	H3K4me3	promoter	188923867	188925867	3.268401398330927	1.0	0.23377310759946704	1.0	True	3.805404292187636
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	188919867	188929867	0.8187132720470428	1.0	0.08369312362410128	1.0	True	3.290177284484671
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8833583	iATCs	CUT2	H3K4me3	promoter	85669796	85671796	0.023954848945140838	1.0	0.08939288735575975	1.0	True	-1.8998423302136649
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	85665796	85675796	0.004790969789028167	1.0	0.07347510996870696	1.0	True	-3.938865991887844
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833583	iATCs	CUT2	H3K4me3	promoter	32036443	32038443	0.06787207201123238	1.0	0.04240275970846415	1.0	True	0.6786598935654127
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	32032443	32042443	0.19738802943229675	1.0	0.034405298987403514	1.0	True	2.5203318142731983
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8833583	iATCs	CUT2	H3K4me3	promoter	13024716	13026716	0.07984953448176384	1.0	0.10808748467825353	1.0	True	-0.43684358285026514
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	13020716	13030716	0.020760876685380937	1.0	0.04641772821769118	1.0	True	-1.1608085490811215
T2T-CHM13v2.0	HOPX	AT1	chr4	-	60169528	GSM8833583	iATCs	CUT2	H3K4me3	promoter	60168528	60170528	0.035932273417711255	1.0	0.048207999253645537	1.0	True	-0.42399233885795573
T2T-CHM13v2.0	HOPX	AT1	chr4	-	60169528	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	60164528	60174528	0.0199623741209507	1.0	0.03128344201631844	1.0	True	-0.6481159461685654
T2T-CHM13v2.0	CAV1	AT1	chr7	+	117840040	GSM8833583	iATCs	CUT2	H3K4me3	promoter	117839040	117841040	0.21958613023161888	1.0	0.06596889649517834	1.0	True	1.7349290546216671
T2T-CHM13v2.0	CAV1	AT1	chr7	+	117840040	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	117835040	117845040	0.08464046522974968	1.0	0.047294597271829844	1.0	True	0.8396721715067302
T2T-CHM13v2.0	AQP5	AT1	chr12	+	49924862	GSM8833583	iATCs	CUT2	H3K4me3	promoter	49923862	49925862	0.047909697890281676	1.0	0.10246489658765495	1.0	True	-1.0967401207524154
T2T-CHM13v2.0	AQP5	AT1	chr12	+	49924862	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	49919862	49929862	0.039541470658779145	1.0	0.06693507251664996	1.0	True	-0.7593958197270133
T2T-CHM13v2.0	KRT8	transition_stress	chr12	-	52914418	GSM8833583	iATCs	CUT2	H3K4me3	promoter	52913418	52915418	10.248046199083328	1.0	0.061543871253728864	1.0	True	7.37951797383889
T2T-CHM13v2.0	KRT8	transition_stress	chr12	-	52914418	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	52909418	52919418	2.701309290230274	1.0	0.049978009494394064	1.0	True	5.756221579042911
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8833583	iATCs	CUT2	H3K4me3	promoter	75030890	75032890	7.858783638626337	1.0	0.12097672822885215	1.0	True	6.021504579025396
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	75026890	75036890	2.6645771043002604	1.0	0.08163899716548621	1.0	True	5.028504309687808
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8833583	iATCs	CUT2	H3K4me3	promoter	42382868	42384868	7.645428545951844	1.0	0.08778932280838489	1.0	True	6.444408074716151
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	42378868	42388868	2.2000766576111315	1.0	0.043973828316852454	1.0	True	5.644764844862946
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833583	iATCs	CUT2	H3K4me3	promoter	36496107	36498107	0.0998118832707405	1.0	0.020298124523833394	1.0	True	2.297865154699563
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	36492107	36502107	2.459364428073168	1.0	0.056428758585825564	1.0	True	5.445711107665078
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8833583	iATCs	CUT2	H3K4me3	promoter	26700223	26702223	0.07585702165961265	1.0	0.08107068804651499	1.0	True	-0.09589765841509444
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	26696223	26706223	0.2658989307284355	1.0	0.0839002184536308	1.0	True	1.6641315034585518
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8833583	iATCs	CUT2	H3K4me3	promoter	160656753	160658753	0.29400589743256567	1.0	0.009580702796578407	1.0	True	4.9395697946316535
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	160652753	160662753	0.09901339381933212	1.0	0.0151626852478832	1.0	True	2.707098424426937
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8833583	iATCs	CUT2	H3K4me3	promoter	42479027	42481027	0.16369148045778276	1.0	0.11109153629653155	1.0	True	0.5592303301087665
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	42475027	42485027	0.05030518531799316	1.0	0.06486059222109616	1.0	True	-0.3666350799650612
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8833583	iATCs	CUT2	H3K4me3	promoter	192412469	192414469	0.0	1.0	0.03615093241259456	1.0	False	
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	192408469	192418469	0.0023954848945140837	1.0	0.016035501891747118	1.0	True	-2.7428798878472267
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8833583	iATCs	CUT2	H3K4me3	promoter	51067679	51069679	0.11051170462369919	1.0	0.10268813419528305	1.0	True	0.1059296926423861
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	51063679	51073679	0.1892434012889862	1.0	0.09301813113726676	1.0	True	1.0246591363550739
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8833583	iATCs	CUT2	H3K4me3	promoter	211809344	211811344	0.023954848945140838	1.0	0.039195639740675685	1.0	True	-0.7103754567210182
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	211805344	211815344	0.016768394261598586	1.0	0.027934255377948285	1.0	True	-0.736290820687303
T2T-CHM13v2.0	HNF1B	regulators	chr17	-	38732031	GSM8833583	iATCs	CUT2	H3K4me3	promoter	38731031	38733031	14.007683646798133	1.0	0.043762745110318066	1.0	True	8.32229945465835
T2T-CHM13v2.0	HNF1B	regulators	chr17	-	38732031	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	38727031	38737031	5.877915571951866	1.0	0.03054866679944098	1.0	True	7.588051407086725
T2T-CHM13v2.0	TP53	regulators	chr17	-	7591593	GSM8833583	iATCs	CUT2	H3K4me3	promoter	7590593	7592593	6.762612791717053	1.0	0.14216794241964817	1.0	True	5.571912659337101
T2T-CHM13v2.0	TP53	regulators	chr17	-	7591593	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	7586593	7596593	2.3683365012705324	1.0	0.05660331564471126	1.0	True	5.386843704219144
T2T-CHM13v2.0	CEBPA	regulators	chr19	-	35822305	GSM8833583	iATCs	CUT2	H3K4me3	promoter	35821305	35823305	1.269607712328434	1.0	0.15700586030259728	1.0	True	3.0154924827051004
T2T-CHM13v2.0	CEBPA	regulators	chr19	-	35822305	GSM8833583	iATCs	CUT2	H3K4me3	broad_promoter	35817305	35827305	0.2962417809665203	1.0	0.08267420594953001	1.0	True	1.8412659388152635
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833584	iAT2	CUT2	H3K4me3	promoter	22430327	22432327	0.12806722086668015	1.0	0.04740782119333744	1.0	True	1.433704266271006
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833584	iAT2	CUT2	H3K4me3	broad_promoter	22426327	22436327	0.05471226207911968	1.0	0.05863577161282301	1.0	True	-0.09991686530810168
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8833584	iAT2	CUT2	H3K4me3	promoter	2362112	2364112	2.834094490274787	1.0	0.23922228014469146	1.0	True	3.5664641919267703
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8833584	iAT2	CUT2	H3K4me3	broad_promoter	2358112	2368112	0.6099402943253517	1.0	0.06653857495337724	1.0	True	3.1964051537531915
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8833584	iAT2	CUT2	H3K4me3	promoter	30708515	30710515	14.416339626312256	1.0	0.04354905262589455	1.0	True	8.370847854443012
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8833584	iAT2	CUT2	H3K4me3	broad_promoter	30704515	30714515	7.104758271992207	1.0	0.029745656438171862	1.0	True	7.899962738124226
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8833584	iAT2	CUT2	H3K4me3	promoter	188923867	188925867	4.102337505027652	1.0	0.2035891476497054	1.0	True	4.3327136237349535
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8833584	iAT2	CUT2	H3K4me3	broad_promoter	188919867	188929867	1.085004717761278	1.0	0.06585059701353312	1.0	True	4.042360985232243
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8833584	iAT2	CUT2	H3K4me3	promoter	85669796	85671796	1.166654151633382	1.0	0.12301787308603525	1.0	True	3.2454371022683057
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8833584	iAT2	CUT2	H3K4me3	broad_promoter	85665796	85675796	0.40932874627411364	1.0	0.05889156555235386	1.0	True	2.797127056459201
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833584	iAT2	CUT2	H3K4me3	promoter	32036443	32038443	0.014454844549298287	1.0	0.008114455103874206	1.0	True	0.8329869695204077
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833584	iAT2	CUT2	H3K4me3	broad_promoter	32032443	32042443	0.11852970754802226	1.0	0.018081124126911163	1.0	True	2.7126924126743397
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8833584	iAT2	CUT2	H3K4me3	promoter	13024716	13026716	0.0472822017967701	1.0	0.07366957430541515	1.0	True	-0.6397716868769182
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8833584	iAT2	CUT2	H3K4me3	broad_promoter	13020716	13030716	0.02364110089838505	1.0	0.0325945361495018	1.0	True	-0.4633329252397429
